MaterialNr,SerialNr,CheckMode,TestSystem,Description,Date,Time,Error,ErrorCat,Duration,Duration.1,col_21,col_22,col_23
MatNr1,1021,PrMod1,TSys32,AB-1CD-8,01.09.2024,05:14:41,OK,OK,00:01:55,00:01:55,47.0,19.399999999999984,2.0
MatNr2,1022,PrMod4,TSys54,AB-3CD-6,01.09.2024,05:37:19,OK,OK,00:02:20,00:02:20,49.0,9.499999999999991,3.95
MatNr1,1023,PrMod3,TSys27,AB-1CD-9,01.09.2024,06:00:12,OK,OK,00:01:36,00:01:36,57.0,8.199999999999996,0.0
MatNr2,1024,PrMod2,TSys54,AB-1CD-1,01.09.2024,06:22:30,OK,OK,00:02:21,00:02:21,46.0,17.39999999999999,2.0
MatNr3,1025,PrMod3,TSys54,AB-1CD-0,01.09.2024,06:46:09,OK,OK,00:01:37,00:01:37,45.0,9.099999999999993,0.0
MatNr3,1026,PrMod3,TSys54,AB-1CD-1,01.09.2024,07:11:26,OK,OK,00:02:16,00:02:16,46.0,16.199999999999996,2.0
MatNr1,1027,PrMod3,TSys32,AB-3CD-8,01.09.2024,07:34:25,OK,OK,00:02:33,00:02:33,56.0,16.399999999999995,2.0
MatNr3,1028,PrMod2,TSys32,AB-3CD-9,01.09.2024,07:57:57,OK,OK,00:01:50,00:01:50,45.0,9.59999999999999,2.0
MatNr3,1029,PrMod4,TSys32,AB-2CD-2,01.09.2024,08:28:18,OK,OK,00:02:22,00:02:22,53.0,-1.75,1.0
MatNr3,1030,PrMod3,TSys27,AB-1CD-2,01.09.2024,08:53:29,OK,OK,00:02:40,00:02:40,47.0,19.599999999999984,0.0
MatNr2,1031,PrMod1,TSys27,AB-2CD-8,01.09.2024,09:18:06,OK,OK,00:02:09,00:02:09,58.0,7.1,2.0
MatNr1,1032,PrMod2,TSys54,AB-2CD-0,01.09.2024,09:42:19,OK,OK,00:01:35,00:01:35,60.0,7.599999999999998,1.0
MatNr3,1033,PrMod2,TSys32,AB-1CD-0,01.09.2024,10:06:28,OK,OK,00:01:19,00:01:19,64.0,16.299999999999994,2.0
MatNr3,1034,PrMod2,TSys54,AB-2CD-6,01.09.2024,10:30:26,OK,OK,00:01:55,00:01:55,41.0,7.9999999999999964,0.0
MatNr2,1035,PrMod1,TSys32,AB-3CD-3,01.09.2024,10:53:01,OK,OK,00:01:33,00:01:33,61.0,8.799999999999994,-0.0
MatNr3,1036,PrMod2,TSys32,AB-1CD-6,01.09.2024,11:16:13,OK,OK,00:02:06,00:02:06,44.0,9.69999999999999,1.0
MatNr3,1037,PrMod1,TSys27,AB-2CD-9,01.09.2024,11:37:05,OK,OK,00:01:43,00:01:43,65.0,15.1,2.0
MatNr3,1038,PrMod2,TSys27,AB-2CD-4,01.09.2024,11:59:23,OK,OK,00:02:11,00:02:11,64.0,8.099999999999996,2.0
MatNr1,1039,PrMod3,TSys32,AB-2CD-1,01.09.2024,12:22:54,OK,OK,00:02:00,00:02:00,61.0,17.99999999999999,1.0
MatNr1,1039,PrMod3,TSys32,AB-2CD-1,01.09.2024,12:28:24,OK,OK,00:02:10,00:02:10,61.0,17.99999999999999,1.0
MatNr2,1040,PrMod1,TSys32,AB-2CD-4,01.09.2024,12:49:12,OK,OK,00:01:43,00:01:43,46.0,19.399999999999984,2.0
MatNr2,1041,PrMod3,TSys27,AB-2CD-5,01.09.2024,13:13:57,OK,OK,00:01:59,00:01:59,63.0,7.9999999999999964,2.0
MatNr1,1042,PrMod4,TSys32,AB-2CD-3,01.09.2024,13:33:58,OK,OK,00:02:01,00:02:01,55.0,9.399999999999991,0.0
MatNr2,1043,PrMod2,TSys54,AB-2CD-8,01.09.2024,13:57:17,OK,OK,00:02:28,00:02:28,55.0,7.0,1.0
MatNr3,1044,PrMod3,TSys27,AB-1CD-8,01.09.2024,14:22:22,OK,OK,00:02:25,00:02:25,67.0,18.499999999999982,2.0
MatNr2,1045,PrMod3,TSys27,AB-2CD-2,01.09.2024,14:46:21,OK,OK,00:01:49,00:01:49,42.0,16.099999999999994,1.0
MatNr3,1046,PrMod1,TSys27,AB-2CD-4,01.09.2024,15:10:18,OK,OK,00:02:08,00:02:08,47.0,15.2,0.0
MatNr1,1047,PrMod3,TSys32,AB-1CD-2,01.09.2024,15:30:38,OK,OK,00:01:31,00:01:31,56.0,8.599999999999994,1.0
MatNr2,1048,PrMod3,TSys32,AB-2CD-8,01.09.2024,15:53:37,OK,OK,00:02:33,00:02:33,59.0,18.799999999999983,1.0
MatNr2,1049,PrMod1,TSys32,AB-2CD-6,01.09.2024,16:13:29,OK,OK,00:01:38,00:01:38,62.0,7.299999999999999,2.0
MatNr3,1050,PrMod1,TSys32,AB-3CD-2,01.09.2024,16:37:59,OK,OK,00:02:21,00:02:21,44.0,9.299999999999992,0.0
MatNr1,1051,PrMod1,TSys32,AB-2CD-8,01.09.2024,17:00:33,OK,OK,00:01:42,00:01:42,66.0,15.499999999999998,2.14
MatNr1,1052,PrMod3,TSys27,AB-1CD-0,01.09.2024,17:24:56,OK,OK,00:02:07,00:02:07,64.0,8.399999999999995,0.0
MatNr2,1053,PrMod4,TSys32,AB-2CD-3,01.09.2024,17:47:20,OK,OK,00:02:33,00:02:33,115.5,8.799999999999994,0.0
MatNr2,1054,PrMod1,TSys32,AB-1CD-4,01.09.2024,18:13:43,OK,OK,00:01:17,00:01:17,49.0,17.99999999999999,1.0
MatNr2,1055,PrMod1,TSys27,AB-1CD-3,01.09.2024,18:38:35,OK,OK,00:02:23,00:02:23,52.0,17.199999999999992,1.0
MatNr3,1056,PrMod2,TSys54,AB-2CD-4,01.09.2024,19:00:38,OK,OK,00:02:01,00:02:01,53.0,15.699999999999998,2.0
MatNr3,1057,PrMod1,TSys54,AB-2CD-8,01.09.2024,19:24:18,OK,OK,00:01:35,00:01:35,45.0,17.099999999999994,-2.03
MatNr3,1058,PrMod4,TSys32,AB-2CD-0,01.09.2024,19:45:35,OK,OK,00:01:55,00:01:55,56.0,7.199999999999998,0.0
MatNr3,1059,PrMod3,TSys27,AB-3CD-0,01.09.2024,20:07:50,OK,OK,00:01:47,00:01:47,60.0,9.79999999999999,1.0
MatNr2,1060,PrMod2,TSys54,AB-3CD-4,01.09.2024,20:30:07,OK,OK,00:01:59,00:01:59,50.0,9.099999999999993,2.0
MatNr1,1061,PrMod2,TSys54,AB-3CD-2,01.09.2024,20:50:31,OK,OK,00:01:58,00:01:58,62.0,16.199999999999996,0.0
MatNr3,1062,PrMod2,TSys32,AB-2CD-6,01.09.2024,21:12:43,OK,OK,00:02:26,00:02:26,48.78,9.69999999999999,1.0
MatNr3,1063,PrMod2,TSys54,AB-2CD-1,01.09.2024,21:41:55,OK,OK,00:01:35,00:01:35,62.0,16.299999999999994,1.0
MatNr3,1064,PrMod4,TSys32,AB-2CD-4,01.09.2024,22:07:08,OK,OK,00:02:26,00:02:26,50.0,9.69999999999999,2.0
MatNr2,1065,PrMod2,TSys27,AB-3CD-4,01.09.2024,22:29:55,OK,OK,00:02:01,00:02:01,53.0,8.199999999999996,2.0
MatNr2,1066,PrMod1,TSys54,AB-2CD-3,01.09.2024,22:52:20,OK,OK,00:01:45,00:01:45,47.0,8.599999999999994,0.0
MatNr3,1067,PrMod3,TSys32,AB-1CD-0,01.09.2024,23:17:00,OK,OK,00:01:49,00:01:49,46.0,7.199999999999998,2.0
MatNr2,1068,PrMod4,TSys54,AB-3CD-7,01.09.2024,23:38:41,OK,OK,00:01:43,00:01:43,58.0,17.499999999999993,1.0
MatNr1,1069,PrMod4,TSys27,AB-2CD-6,02.09.2024,00:06:31,OK,OK,00:01:59,00:01:59,44.0,8.999999999999991,2.0
MatNr3,1070,PrMod1,TSys32,AB-1CD-4,02.09.2024,00:29:14,OK,OK,00:01:42,00:01:42,62.0,8.499999999999995,0.0
MatNr1,1071,PrMod3,TSys27,AB-2CD-1,02.09.2024,00:53:49,OK,OK,00:02:40,00:02:40,69.0,15.499999999999998,2.0
MatNr1,1072,PrMod4,TSys54,AB-1CD-1,02.09.2024,01:19:02,OK,OK,00:01:48,00:01:48,48.0,7.399999999999999,2.0
MatNr1,1073,PrMod1,TSys27,AB-2CD-0,02.09.2024,01:41:29,OK,OK,00:02:14,00:02:14,47.0,9.69999999999999,1.0
MatNr2,1074,PrMod1,TSys54,AB-1CD-8,02.09.2024,02:01:10,OK,OK,00:02:01,00:02:01,52.0,8.499999999999995,2.0
MatNr3,1075,PrMod3,TSys27,AB-3CD-1,02.09.2024,02:25:52,OK,OK,00:01:52,00:01:52,63.0,17.29999999999999,0.0
MatNr1,1076,PrMod4,TSys54,AB-2CD-1,02.09.2024,02:49:02,OK,OK,00:01:24,00:01:24,60.0,9.79999999999999,2.0
MatNr3,1077,PrMod3,TSys54,AB-2CD-1,02.09.2024,03:12:05,OK,OK,00:01:45,00:01:45,50.0,8.299999999999995,1.0
MatNr3,1078,PrMod1,TSys54,AB-1CD-6,02.09.2024,03:32:49,OK,OK,00:02:17,00:02:17,45.0,18.499999999999982,0.0
MatNr1,1079,PrMod3,TSys32,AB-1CD-8,02.09.2024,03:56:57,OK,OK,00:01:47,00:01:47,42.0,18.799999999999983,1.0
MatNr3,1080,PrMod1,TSys32,AB-3CD-7,02.09.2024,04:23:03,OK,OK,00:02:07,00:02:07,41.0,18.19999999999999,1.0
MatNr3,1081,PrMod3,TSys27,AB-1CD-7,02.09.2024,04:45:48,OK,OK,00:01:41,00:01:41,41.0,8.699999999999994,2.0
MatNr3,1082,PrMod3,TSys27,AB-3CD-7,02.09.2024,05:08:29,OK,OK,00:01:40,00:01:40,68.0,8.399999999999995,0.0
MatNr2,1083,PrMod2,TSys32,AB-1CD-9,02.09.2024,05:33:01,OK,OK,00:02:33,00:02:33,44.0,9.499999999999991,0.0
MatNr2,1084,PrMod1,TSys32,AB-1CD-0,02.09.2024,05:57:07,OK,OK,00:01:49,00:01:49,40.0,15.699999999999998,0.0
MatNr3,1085,PrMod2,TSys32,AB-3CD-6,02.09.2024,06:20:24,OK,OK,00:02:00,00:02:00,59.0,18.099999999999987,0.0
MatNr3,1085,PrMod2,TSys32,AB-3CD-6,02.09.2024,06:24:22,OK,OK,00:01:57,00:01:57,59.0,18.099999999999987,0.0
MatNr1,1086,PrMod1,TSys32,AB-1CD-2,02.09.2024,06:46:33,OK,OK,00:02:00,00:02:00,53.0,7.0,0.0
MatNr3,1087,PrMod1,TSys32,AB-3CD-6,02.09.2024,07:10:38,OK,OK,00:01:41,00:01:41,62.0,8.699999999999994,2.0
MatNr3,1088,PrMod2,TSys27,AB-1CD-8,02.09.2024,07:34:42,OK,OK,00:02:03,00:02:03,49.0,9.89999999999999,2.0
MatNr3,1089,PrMod1,TSys54,AB-2CD-0,02.09.2024,07:57:54,OK,OK,00:02:46,00:02:46,44.0,19.299999999999983,-0.0
MatNr3,1089,PrMod1,TSys54,AB-2CD-0,02.09.2024,08:03:09,OK,OK,00:01:46,00:01:46,44.0,19.299999999999983,0.0
MatNr1,1090,PrMod1,TSys32,AB-3CD-2,02.09.2024,08:26:24,OK,OK,00:02:18,00:02:18,68.0,-4.31,1.0
MatNr3,1091,PrMod1,TSys32,AB-3CD-8,02.09.2024,08:57:11,OK,OK,00:01:59,00:01:59,-119.08,15.4,1.0
MatNr2,1092,PrMod4,TSys27,AB-2CD-1,02.09.2024,09:23:16,OK,OK,00:01:45,00:01:45,66.0,18.999999999999982,2.0
MatNr3,1093,PrMod2,TSys54,AB-2CD-4,02.09.2024,09:46:11,OK,OK,00:01:57,00:01:57,62.0,7.299999999999999,1.0
MatNr3,1094,PrMod4,TSys54,AB-1CD-7,02.09.2024,10:09:31,OK,OK,00:01:58,00:01:58,45.0,15.999999999999995,0.0
MatNr1,1095,PrMod2,TSys32,AB-3CD-0,02.09.2024,10:33:34,OK,OK,00:02:00,00:02:00,44.0,9.399999999999991,-0.0
MatNr1,1096,PrMod2,TSys27,AB-3CD-1,02.09.2024,10:55:26,OK,OK,00:01:44,00:01:44,56.0,7.399999999999999,1.0
MatNr1,1097,PrMod4,TSys54,AB-2CD-7,02.09.2024,11:17:17,OK,OK,00:02:02,00:02:02,54.0,15.3,2.0
MatNr3,1098,PrMod4,TSys27,AB-2CD-0,02.09.2024,11:41:38,OK,OK,00:02:09,00:02:09,67.0,18.19999999999999,2.0
MatNr2,1099,PrMod2,TSys32,AB-1CD-0,02.09.2024,12:05:42,OK,OK,00:01:43,00:01:43,59.0,18.799999999999983,0.0
MatNr2,1100,PrMod3,TSys32,AB-3CD-7,02.09.2024,12:29:46,OK,OK,00:01:48,00:01:48,51.0,18.099999999999987,2.0
MatNr2,1101,PrMod1,TSys54,AB-3CD-1,02.09.2024,12:52:46,OK,OK,00:01:55,00:01:55,124.17,18.099999999999987,1.0
MatNr2,1102,PrMod3,TSys27,AB-3CD-5,02.09.2024,13:17:24,OK,OK,00:01:51,00:01:51,56.0,8.399999999999995,0.0
MatNr1,1103,PrMod3,TSys54,AB-1CD-4,02.09.2024,13:41:37,OK,OK,00:02:15,00:02:15,55.0,8.599999999999994,0.0
MatNr3,1104,PrMod1,TSys54,AB-1CD-9,02.09.2024,14:04:06,OK,OK,00:01:52,00:01:52,68.0,10.59,0.0
MatNr2,1105,PrMod1,TSys54,AB-3CD-1,02.09.2024,14:28:43,OK,OK,00:01:17,00:01:17,53.0,16.399999999999995,1.0
MatNr3,1106,PrMod3,TSys54,AB-2CD-3,02.09.2024,14:49:46,OK,OK,00:01:49,00:01:49,45.0,7.399999999999999,2.0
MatNr1,1107,PrMod2,TSys54,AB-2CD-6,02.09.2024,15:15:00,OK,OK,00:02:00,00:02:00,69.0,7.699999999999997,0.0
MatNr3,1108,PrMod2,TSys32,AB-1CD-5,02.09.2024,15:41:42,OK,OK,00:02:11,00:02:11,48.0,7.699999999999997,2.0
MatNr3,1109,PrMod4,TSys32,AB-3CD-7,02.09.2024,16:04:25,OK,OK,00:02:00,00:02:00,43.0,18.799999999999983,2.0
MatNr3,1110,PrMod2,TSys32,AB-3CD-7,02.09.2024,16:27:02,OK,OK,00:01:44,00:01:44,56.0,8.999999999999991,0.0
MatNr2,1111,PrMod1,TSys54,AB-1CD-6,02.09.2024,16:50:11,OK,OK,00:02:14,00:02:14,57.0,15.599999999999998,1.0
MatNr2,1112,PrMod2,TSys54,AB-3CD-3,02.09.2024,17:16:02,OK,OK,00:02:00,00:02:00,50.0,-34.57,2.0
MatNr3,1113,PrMod2,TSys54,AB-1CD-0,02.09.2024,17:39:56,OK,OK,00:01:39,00:01:39,63.0,18.999999999999982,1.0
MatNr1,1114,PrMod2,TSys27,AB-3CD-6,02.09.2024,18:00:31,OK,OK,00:02:23,00:02:23,64.0,9.89999999999999,1.0
MatNr2,1115,PrMod4,TSys54,AB-1CD-6,02.09.2024,18:23:54,OK,OK,00:02:11,00:02:11,45.0,9.199999999999992,1.0
MatNr3,1116,PrMod4,TSys27,AB-3CD-7,02.09.2024,18:43:47,OK,OK,00:01:58,00:01:58,60.0,15.3,1.0
MatNr1,1117,PrMod4,TSys54,AB-2CD-0,02.09.2024,19:08:45,OK,OK,00:01:28,00:01:28,68.0,15.3,2.0
MatNr1,1118,PrMod1,TSys54,AB-1CD-5,02.09.2024,19:30:56,OK,OK,00:01:45,00:01:45,45.0,8.099999999999996,1.0
MatNr3,1119,PrMod3,TSys32,AB-2CD-1,02.09.2024,19:53:42,OK,OK,00:01:56,00:01:56,62.0,7.599999999999998,0.0
MatNr1,1120,PrMod2,TSys32,AB-1CD-6,02.09.2024,20:22:30,OK,OK,00:01:49,00:01:49,53.0,15.699999999999998,0.0
MatNr1,1121,PrMod3,TSys32,AB-1CD-7,02.09.2024,20:45:12,OK,OK,00:01:51,00:01:51,42.0,-19.61,0.0
MatNr2,1122,PrMod1,TSys54,AB-1CD-4,02.09.2024,21:06:18,OK,OK,00:01:43,00:01:43,40.0,-39.92,0.0
MatNr2,1122,PrMod1,TSys54,AB-1CD-4,02.09.2024,21:10:12,OK,OK,00:01:35,00:01:35,40.0,17.499999999999993,0.0
MatNr1,1123,PrMod1,TSys32,AB-2CD-9,02.09.2024,21:32:19,OK,OK,00:02:50,00:02:50,68.0,9.199999999999992,2.0
MatNr2,1124,PrMod1,TSys54,AB-3CD-0,02.09.2024,21:57:02,OK,OK,00:02:15,00:02:15,44.0,17.69999999999999,0.0
MatNr2,1125,PrMod4,TSys27,AB-1CD-5,02.09.2024,22:23:08,OK,OK,00:01:49,00:01:49,60.0,19.199999999999985,2.0
MatNr3,1126,PrMod4,TSys32,AB-3CD-6,02.09.2024,22:46:25,OK,OK,00:01:43,00:01:43,69.0,18.69999999999999,0.0
MatNr2,1127,PrMod3,TSys27,AB-1CD-9,02.09.2024,23:07:21,OK,OK,00:02:04,00:02:04,50.0,18.599999999999987,0.0
MatNr2,1128,PrMod1,TSys27,AB-1CD-3,02.09.2024,23:27:06,OK,OK,00:02:04,00:02:04,60.0,8.299999999999995,0.0
MatNr2,1129,PrMod2,TSys32,AB-1CD-3,02.09.2024,23:49:51,OK,OK,00:01:42,00:01:42,44.0,18.399999999999988,1.0
MatNr2,1130,PrMod1,TSys32,AB-1CD-6,03.09.2024,00:12:22,OK,OK,00:02:21,00:02:21,40.0,18.799999999999983,2.0
MatNr2,1131,PrMod4,TSys32,AB-2CD-0,03.09.2024,00:37:13,OK,OK,00:02:14,00:02:14,47.0,16.499999999999993,2.0
MatNr2,1132,PrMod3,TSys32,AB-1CD-3,03.09.2024,01:01:38,OK,OK,00:01:45,00:01:45,47.0,16.099999999999994,0.0
MatNr2,1133,PrMod3,TSys54,AB-3CD-8,03.09.2024,01:23:22,OK,OK,00:02:00,00:02:00,50.0,8.499999999999995,2.0
MatNr1,1134,PrMod1,TSys27,AB-1CD-6,03.09.2024,01:45:49,OK,OK,00:01:59,00:01:59,68.0,19.099999999999987,1.0
MatNr1,1134,PrMod1,TSys27,AB-1CD-6,03.09.2024,01:51:10,angel_to_wide,Tolerance_violence,00:01:57,00:01:57,68.0,48.62,1.0
MatNr2,1135,PrMod1,TSys27,AB-1CD-7,03.09.2024,02:12:30,OK,OK,00:01:46,00:01:46,59.0,18.69999999999999,0.0
MatNr1,1136,PrMod4,TSys32,AB-2CD-1,03.09.2024,02:40:43,OK,OK,00:02:02,00:02:02,65.0,7.699999999999997,0.0
MatNr1,1137,PrMod1,TSys32,AB-3CD-6,03.09.2024,03:04:47,OK,OK,00:02:36,00:02:36,55.0,16.999999999999993,0.0
MatNr2,1138,PrMod3,TSys54,AB-2CD-3,03.09.2024,03:29:25,OK,OK,00:01:57,00:01:57,59.0,9.79999999999999,0.0
MatNr2,1139,PrMod3,TSys32,AB-3CD-5,03.09.2024,04:01:57,OK,OK,00:01:46,00:01:46,67.0,18.799999999999983,0.0
MatNr1,1140,PrMod3,TSys54,AB-3CD-7,03.09.2024,04:25:19,OK,OK,00:01:56,00:01:56,65.0,-26.2,2.0
MatNr1,1141,PrMod4,TSys32,AB-1CD-6,03.09.2024,04:49:28,angel_to_wide,Tolerance_violence,00:01:56,00:01:56,52.0,18.999999999999982,1.0
MatNr3,1142,PrMod2,TSys54,AB-2CD-4,03.09.2024,05:17:19,OK,OK,00:02:03,00:02:03,44.0,18.799999999999983,0.0
MatNr3,1142,PrMod2,TSys54,AB-2CD-4,03.09.2024,05:22:41,OK,OK,00:01:56,00:01:56,44.0,18.799999999999983,-0.0
MatNr3,1143,PrMod1,TSys32,AB-3CD-3,03.09.2024,05:46:06,OK,OK,00:01:54,00:01:54,68.0,19.599999999999984,1.0
MatNr3,1144,PrMod2,TSys32,AB-3CD-8,03.09.2024,06:11:01,OK,OK,00:01:43,00:01:43,69.0,17.099999999999994,0.0
MatNr1,1145,PrMod2,TSys32,AB-3CD-9,03.09.2024,06:35:11,OK,OK,00:02:19,00:02:19,56.0,17.29999999999999,1.0
MatNr2,1146,PrMod4,TSys32,AB-3CD-8,03.09.2024,06:58:23,OK,OK,00:02:00,00:02:00,56.0,7.899999999999998,1.0
MatNr3,1147,PrMod3,TSys54,AB-3CD-9,03.09.2024,07:20:24,OK,OK,00:02:11,00:02:11,40.0,19.399999999999984,0.0
MatNr2,1148,PrMod3,TSys27,AB-1CD-6,03.09.2024,07:43:56,OK,OK,00:01:51,00:01:51,68.0,19.199999999999985,1.0
MatNr1,1149,PrMod2,TSys54,AB-2CD-9,03.09.2024,08:07:30,OK,OK,00:01:43,00:01:43,56.0,19.499999999999982,2.0
MatNr2,1150,PrMod2,TSys54,AB-1CD-4,03.09.2024,08:31:21,OK,OK,00:01:58,00:01:58,52.0,17.199999999999992,2.0
MatNr2,1150,PrMod2,TSys54,AB-1CD-4,03.09.2024,08:36:30,OK,OK,00:01:52,00:01:52,52.0,2.15,2.0
MatNr3,1151,PrMod4,TSys32,AB-2CD-9,03.09.2024,08:57:39,OK,OK,00:02:30,00:02:30,55.0,9.299999999999992,2.0
MatNr2,1152,PrMod3,TSys54,AB-1CD-9,03.09.2024,09:22:59,OK,OK,00:01:59,00:01:59,40.0,16.89999999999999,1.0
MatNr1,1153,PrMod2,TSys32,AB-2CD-4,03.09.2024,09:41:01,OK,OK,00:02:13,00:02:13,64.0,8.199999999999996,2.0
MatNr3,1154,PrMod3,TSys54,AB-1CD-1,03.09.2024,10:03:53,OK,OK,00:02:16,00:02:16,46.0,17.599999999999987,2.0
MatNr2,1155,PrMod3,TSys54,AB-2CD-4,03.09.2024,10:27:02,OK,OK,00:01:54,00:01:54,58.0,15.999999999999995,0.0
MatNr3,1156,PrMod1,TSys27,AB-3CD-8,03.09.2024,10:52:31,OK,OK,00:02:11,00:02:11,43.0,8.999999999999991,1.0
MatNr2,1157,PrMod4,TSys27,AB-1CD-2,03.09.2024,11:15:05,OK,OK,00:02:21,00:02:21,69.0,9.59999999999999,0.0
MatNr3,1158,PrMod2,TSys27,AB-3CD-9,03.09.2024,11:35:33,OK,OK,00:01:48,00:01:48,55.0,15.899999999999995,2.0
MatNr2,1159,PrMod4,TSys32,AB-1CD-7,03.09.2024,11:55:45,OK,OK,00:01:45,00:01:45,68.0,15.899999999999995,1.0
MatNr1,1160,PrMod3,TSys54,AB-1CD-5,03.09.2024,12:18:16,OK,OK,00:01:49,00:01:49,2.23,18.099999999999987,1.0
MatNr3,1161,PrMod4,TSys54,AB-3CD-7,03.09.2024,12:39:50,OK,OK,00:01:55,00:01:55,65.0,8.899999999999991,1.0
MatNr3,1162,PrMod1,TSys54,AB-1CD-0,03.09.2024,13:04:42,OK,OK,00:02:07,00:02:07,80.44,8.799999999999994,1.0
MatNr1,1163,PrMod3,TSys54,AB-3CD-7,03.09.2024,13:29:33,OK,OK,00:02:27,00:02:27,47.0,17.29999999999999,1.0
MatNr1,1164,PrMod1,TSys32,AB-2CD-0,03.09.2024,13:55:26,OK,OK,00:01:46,00:01:46,45.0,8.299999999999995,2.0
MatNr1,1165,PrMod4,TSys54,AB-2CD-9,03.09.2024,14:17:44,OK,OK,00:02:03,00:02:03,54.0,9.299999999999992,0.0
MatNr3,1166,PrMod4,TSys27,AB-1CD-1,03.09.2024,14:41:14,OK,OK,00:01:44,00:01:44,52.0,7.1,1.0
MatNr3,1167,PrMod4,TSys32,AB-1CD-7,03.09.2024,15:04:22,OK,OK,00:01:26,00:01:26,52.0,16.799999999999994,1.0
MatNr2,1168,PrMod4,TSys54,AB-1CD-0,03.09.2024,15:26:25,OK,OK,00:02:24,00:02:24,40.0,18.299999999999986,1.0
MatNr3,1169,PrMod2,TSys32,AB-1CD-3,03.09.2024,15:48:56,OK,OK,00:02:08,00:02:08,64.0,7.899999999999998,2.0
MatNr2,1170,PrMod1,TSys32,AB-1CD-7,03.09.2024,16:09:07,OK,OK,00:01:42,00:01:42,48.0,7.699999999999997,2.0
MatNr2,1171,PrMod1,TSys32,AB-2CD-7,03.09.2024,16:33:20,OK,OK,00:02:31,00:02:31,53.0,15.699999999999998,2.0
MatNr3,1172,PrMod1,TSys27,AB-2CD-3,03.09.2024,16:57:27,OK,OK,00:01:55,00:01:55,56.0,15.2,0.0
MatNr1,1173,PrMod2,TSys27,AB-1CD-2,03.09.2024,17:17:38,OK,OK,00:01:41,00:01:41,69.0,9.499999999999991,2.0
MatNr2,1174,PrMod4,TSys27,AB-1CD-3,03.09.2024,17:38:41,OK,OK,00:01:46,00:01:46,-122.56,17.199999999999992,1.0
MatNr3,1175,PrMod1,TSys27,AB-2CD-6,03.09.2024,18:00:29,OK,OK,00:02:03,00:02:03,51.0,16.099999999999994,2.0
MatNr3,1176,PrMod2,TSys32,AB-1CD-5,03.09.2024,18:25:24,OK,OK,00:01:48,00:01:48,61.0,9.59999999999999,2.0
